3890	Brakgul Deathbringer	battlemaster	1454	Orgrimmar	79.1,30.5
14942	Kartra Bloodsnarl	battlemaster	1454	Orgrimmar	78.9,31.3
14990	Defilers Emissary	battlemaster	1454	Orgrimmar	50.3,65.9
15006	Deze Snowbane	battlemaster	1454	Orgrimmar	79.3,29.3
15105	Warsong Emissary	battlemaster	1454	Orgrimmar	50.3,65.9
15106	Frostwolf Emissary	battlemaster	1454	Orgrimmar	50.3,65.9
7427	Taim Ragetotem	battlemaster	1456	Thunder Bluff	58.6,77.0
10360	Kergul Bloodaxe	battlemaster	1456	Thunder Bluff	56.8,76.8
12198	Martin Lindsey	battlemaster	1412	Mulgore	36.8,30.8
14990	Defilers Emissary	battlemaster	1456	Thunder Bluff	44.0,57.4
15105	Warsong Emissary	battlemaster	1456	Thunder Bluff	44.0,57.2
15106	Frostwolf Emissary	battlemaster	1456	Thunder Bluff	44.0,57.2
907	Keras Wolfheart	battlemaster	1457	Darnassus	58.0,36.6
2302	Aethalas	battlemaster	1457	Darnassus	58.8,36.6
5118	Brogun Stoneshield	battlemaster	1457	Darnassus	57.8,44.5
14991	League of Arathor Emissary	battlemaster	1457	Darnassus	42.6,39.4
15102	Silverwing Emissary	battlemaster	1457	Darnassus	42.4,39.3
15103	Stormpike Emissary	battlemaster	1457	Darnassus	56.0,45.1
7410	Thelman Slatefist	battlemaster	1429	Elwynn Forest	33.3,10.6
14981	Elfarran	battlemaster	1429	Elwynn Forest	34.1,12.1
14991	League of Arathor Emissary	battlemaster	1453	Stormwind City	54.4,62.6
15008	Lady Hoteshem	battlemaster	1429	Elwynn Forest	33.8,10.4
15102	Silverwing Emissary	battlemaster	1453	Stormwind City	54.4,62.6
15103	Stormpike Emissary	battlemaster	1453	Stormwind City	54.4,62.6
857	Donal Osgood	battlemaster	1426	Dun Morogh	62.3,35.4
12197	Glordrum Steelbeard	battlemaster	1426	Dun Morogh	62.3,35.6
14982	Lylandris	battlemaster	1426	Dun Morogh	62.4,35.4
14991	League of Arathor Emissary	battlemaster	1426	Dun Morogh	62.2,35.2
15102	Silverwing Emissary	battlemaster	1426	Dun Morogh	62.3,35.0
15103	Stormpike Emissary	battlemaster	1426	Dun Morogh	62.1,35.3
347	Grizzle Halfmane	battlemaster	1458	Undercity	56.1,85.7
2804	Kurden Bloodclaw	battlemaster	1458	Undercity	54.3,95.9
14990	Defilers Emissary	battlemaster	1458	Undercity	73.3,44.3
15007	Sir Malory Wheeler	battlemaster	1458	Undercity	60.9,93.1
15105	Warsong Emissary	battlemaster	1458	Undercity	65.9,55.3
15106	Frostwolf Emissary	battlemaster	1458	Undercity	65.9,55.5
